estado,jogada
200112000000000000000000000000000000000000,5
200112000001000000000000000000000000000000,4
220112000001000000000000000000000000000000,1
220112000001000000100000000000000000000000,4
220112000001000000100000020000000000000000,4
220112001001000000100000020000000000000000,1
220112001001000200100000020000000000000000,1
221112001001000200100000020000000000000000,2
221112001201000200100000020000000000000000,2
221112001201000210100000020000000000000000,2
221112001201000210100020020000000000000000,1
221112001201100210100020020000000000000000,5
221112001201100210100020020002000000000000,1
221112001201100210100020020002000000100000,1
221112001201100210120020020002000000100000,5
221112001201100210120020021002000000100000,5
221112001221100210120020021002000000100000,3
221112001221100211120020021002000000100000,3
221112001221100211120020221002000000100000,3
221112001221100211120021221002000000100000,2
221112001221100211120021221002020000100000,3
221112001221100211120021221002021000100000,4
221112001221100211120021221002021200100000,5
221112001221100211120021221002021200101000,3
221112001221100211120021221002021200101200,4
221112011221100211120021221002021200101200,0
221112011221102211120021221002021200101200,0
221112011221102211120121221002021200101200,0
221112011221102211120121221022021200101200,0
221112011221102211120121221022121200101200,2
221112011221102211120121221022121200121200,2
000100000000000000000000000000000000000000,3
000100200000000000000000000000000000000000,6
010100200000000000000000000000000000000000,1
012100200000000000000000000000000000000000,2
012100201000000000000000000000000000000000,1
012100201000000200000000000000000000000000,1
012100201010000200000000000000000000000000,3
012100201010000202000000000000000000000000,3
012100201010000202000000100000000000000000,3
012100201010000202000020100000000000000000,1
012100201110000202000020100000000000000000,2
012100201110000222000020100000000000000000,2
012101201110000222000020100000000000000000,5
012101201110000222000020100002000000000000,1
012101201110000222000020100002000000100000,1
012101201110000222000022100002000000100000,2
012101201110000222000022100002010000100000,3
012101201110020222000022100002010000100000,6
012101201110020222000022100002110000100000,2
012101201110220222000022100002110000100000,5
012101201110220222001022100002110000100000,6
012101201110220222001022100002110000102000,3
012101201110220222011022100002110000102000,5
012101201110220222011022100002110000122000,2
012101201110220222011022100102110000122000,6
012101201110220222011022100102110020122000,6
012101201110220222011022101102110020122000,5
012101201110220222011022101102110220122000,5
112101201110220222011022101102110220122000,0
112101221110220222011022101102110220122000,0
112101221110221222011022101102110220122000,0
112101221110221222011022101102110220122002,6
112101221110221222011122101102110220122002,0
112101221110221222011122101102110220122022,5
112111221110221222011122101102110220122022,4
112111221112221222011122101102110220122022,4
000001000000000000000000000000000000000000,5
000201000000000000000000000000000000000000,3
001201000000000000000000000000000000000000,2
001201000200000000000000000000000000000000,2
001201000210000000000000000000000000000000,3
001201000210000002000000000000000000000000,3
011201000210000002000000000000000000000000,1
011201000210000022000000000000000000000000,2
011201000210100022000000000000000000000000,5
011201000210100022020000000000000000000000,5
011201000210100022020001000000000000000000,2
011201002210100022020001000000000000000000,1
011201002210100022020001100000000000000000,3
011201002210100022020001102000000000000000,5
011201002210100022020001102000000100000000,5
011201002210100222020001102000000100000000,1
011211002210100222020001102000000100000000,4
011211002210100222020021102000000100000000,1
011211002210100222020021102001000100000000,1
011211002210100222020021102001200100000000,2
011211102210100222020021102001200100000000,6
011211102210120222020021102001200100000000,6
011211102210120222020021102001200100100000,1
011211102210120222020021102001200100100020,5
011211102210120222020021102001210100100020,3
011211102210120222020021102001210100120020,2
011211102210120222021021102001210100120020,6
011211102210120222021021102201210100120020,6
011211102210120222021021102201210110120020,6
211211102210120222021021102201210110120020,0
211211102211120222021021102201210110120020,4
211211102211120222221021102201210110120020,4
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
102100000000000000000000000000000000000000,0
102100000200000000000000000000000000000000,2
102100000200000010000000000000000000000000,2
102100000220000010000000000000000000000000,3
102100010220000010000000000000000000000000,0
102100010220002010000000000000000000000000,0
102100010220002010000001000000000000000000,2
102100010220002012000001000000000000000000,3
102100010220002012000001100000000000000000,3
102100010220002012000001100000020000000000,3
102101010220002012000001100000020000000000,5
102101010220002012000001100000220000000000,2
102101110220002012000001100000220000000000,6
102121110220002012000001100000220000000000,4
102121110220102012000001100000220000000000,5
102121110220102012020001100000220000000000,5
102121110220102012020001101000220000000000,5
102121110220102012020001101000220000020000,2
102121110221102012020001101000220000020000,4
102121110221102012220001101000220000020000,4
102121110221102012220001111000220000020000,4
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
002110000000000000000000000000000000000000,4
002112000000000000000000000000000000000000,5
002112000010000000000000000000000000000000,3
002112000010000002000000000000000000000000,3
002112000010000002000000100000000000000000,3
002112000012000002000000100000000000000000,4
002112000012000002100000100000000000000000,4
002112200012000002100000100000000000000000,6
002112200012100002100000100000000000000000,5
002112200012120002100000100000000000000000,6
002112200012120002100000110000000000000000,4
002112200012120002100000110000002000000000,4
002112200012120002101000110000002000000000,6
002112200012120002101000110200002000000000,6
002112200012120002101000110200002010000000,6
202112200012120002101000110200002010000000,0
202112210012120002101000110200002010000000,0
202112210012120002121000110200002010000000,5
202112210012120002121000111200002010000000,5
001000000000000000000000000000000000000000,2
001000000200000000000000000000000000000000,2
001100000200000000000000000000000000000000,3
001120000200000000000000000000000000000000,4
101120000200000000000000000000000000000000,0
121120000200000000000000000000000000000000,1
121120000200000010000000000000000000000000,2
121120000220000010000000000000000000000000,3
121120001220000010000000000000000000000000,1
121120001220000012000000000000000000000000,3
121120001220000012000000100000000000000000,3
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
002100100000000000000000000000000000000000,6
002120100000000000000000000000000000000000,4
002120100100000000000000000000000000000000,2
002120100100020000000000000000000000000000,6
002120100101020000000000000000000000000000,4
002120100121020000000000000000000000000000,3
002120100121020000100000000000000000000000,4
002120100121020000100000020000000000000000,4
002120100121020000101000020000000000000000,6
002120100121020000101000020000002000000000,4
002120100121020010101000020000002000000000,2
002120100121020010101002020000002000000000,2
102120100121020010101002020000002000000000,0
102120100121020012101002020000002000000000,3
102120100121020012101002120000002000000000,3
102120100121020012101002120200002000000000,6
102121100121020012101002120200002000000000,5
102121100121220012101002120200002000000000,5
102121100121220012111002120200002000000000,5
102121120121220012111002120200002000000000,0
102121120121220012111002120200102000000000,2
102121120121220012111002120200102000020000,2
102121120121220012111002120200102000020100,4
102121120121220012111002120200122000020100,3
102121120121220012111002120200122010020100,6
102121120121220012111002120200122010020102,6
112121120121220012111002120200122010020102,1
112121122121220012111002120200122010020102,1
112121122121220112111002120200122010020102,1
112121122121222112111002120200122010020102,0
112121122121222112111102120200122010020102,0
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
100210000000000000000000000000000000000000,0
100210000020000000000000000000000000000000,3
110210000020000000000000000000000000000000,1
110210020020000000000000000000000000000000,0
110210020021000000000000000000000000000000,4
110210022021000000000000000000000000000000,1
110210022021000001000000000000000000000000,3
110210022021000001200000000000000000000000,4
110210122021000001200000000000000000000000,6
110210122021000001200000020000000000000000,4
110210122021000001200000120000000000000000,3
110210122021000001200000120000020000000000,3
110210122021010001200000120000020000000000,6
110210122021010001202000120000020000000000,6
110210122021010101202000120000020000000000,1
110210122021010101202000120000020000002000,3
110210122021010101202000120000021000002000,4
110210122021012101202000120000021000002000,0
110210122021012101202010120000021000002000,1
110210122021012101202010120002021000002000,1
110210122021012101202110120002021000002000,0
110210122021012101202110120202021000002000,6
110210122021012101202110120202021010002000,6
110210122021012101202110120202021010002200,4
110211122021012101202110120202021010002200,5
110211122021012101202110120202021010002202,6
110211122021012101202110120202021010102202,1
110211122021212101202110120202021010102202,5
110211122021212101202110120212021010102202,0
110211122021212101202110120212021012102202,0
111211122021212101202110120212021012102202,2
111211122221212101202110120212021012102202,2
010000000000000000000000000000000000000000,1
012000000000000000000000000000000000000000,2
012000000100000000000000000000000000000000,2
012000000100000020000000000000000000000000,2
012000001100000020000000000000000000000000,1
012002001100000020000000000000000000000000,5
012012001100000020000000000000000000000000,4
012012001100000220000000000000000000000000,1
012012001101000220000000000000000000000000,4
012012001101000220000020000000000000000000,1
012012001101000220100020000000000000000000,4
012012001101000220100020020000000000000000,4
012012101101000220100020020000000000000000,6
012012101101000220100020020002000000000000,1
012012101101000220100020020002000000100000,1
012012101101020220100020020002000000100000,6
112012101101020220100020020002000000100000,0
112212101101020220100020020002000000100000,3
112212101111020220100020020002000000100000,3
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
000210000001000000000000000000000000000000,4
000210000001000000200000000000000000000000,4
000210000011000000200000000000000000000000,3
000210000011000000200000020000000000000000,4
000210000011000000200000020000001000000000,4
000210000011000000200000020000001000000200,4
100210000011000000200000020000001000000200,0
120210000011000000200000020000001000000200,1
120210000011000001200000020000001000000200,3
120210000011000001200000220000001000000200,3
120210100011000001200000220000001000000200,6
120210102011000001200000220000001000000200,1
120210102011000101200000220000001000000200,1
120210102011000101200020220000001000000200,1
120210102011010101200020220000001000000200,6
120210122011010101200020220000001000000200,0
120210122011010101201020220000001000000200,6
120210122011010101201020220200001000000200,6
120210122011011101201020220200001000000200,0
122210122011011101201020220200001000000200,2
122210122011011101201120220200001000000200,0
122210122011011101201120220220001000000200,0
122210122011011101201120220220001010000200,6
122210122011011101201120220220021010000200,3
122210122011011101201120220221021010000200,1
122210122011011101201120220221021010002200,3
122210122011011101201120220221021010102200,1
122210122011011101201120220221021012102200,0
122210122011011101201120220221021012102201,6
122210122211011101201120220221021012102201,2
122210122211011111201120220221021012102201,2
010000000000000000000000000000000000000000,1
010000002000000000000000000000000000000000,1
010100002000000000000000000000000000000000,3
010120002000000000000000000000000000000000,4
011120002000000000000000000000000000000000,2
211120002000000000000000000000000000000000,0
211120012000000000000000000000000000000000,0
211120012020000000000000000000000000000000,3
211120012021000000000000000000000000000000,4
211120012021000002000000000000000000000000,3
211120012021000002000000100000000000000000,3
211120012021000002200000100000000000000000,4
211120012021000102200000100000000000000000,1
211120012021000102200000120000000000000000,4
211120012021000102200010120000000000000000,1
211120012021000102200010120000002000000000,4
211120012021000102200010120000002000000100,4
211120012021000102200010120002002000000100,1
211120012021000102200010120002012000000100,3
211120012221000102200010120002012000000100,2
211120012221000102200010120002012000001100,3
211120012221002102200010120002012000001100,0
211120012221002112200010120002012000001100,2
211120012221002112200012120002012000001100,2
211120012221002112200012120002012000101100,1
211122012221002112200012120002012000101100,5
211122012221002112200112120002012000101100,0
211122212221002112200112120002012000101100,6
211122212221012112200112120002012000101100,6
211122212221012112202112120002012000101100,6
211122212221012112202112120102012000101100,6
211122212221012112202112120102012020101100,6
211122212221012112202112120102012020101101,6
211122212221012112202112120102212020101101,2
211122212221012112202112120102212020111101,2
001000000000000000000000000000000000000000,2
201000000000000000000000000000000000000000,0
201000000100000000000000000000000000000000,2
201020000100000000000000000000000000000000,4
201020000100000010000000000000000000000000,2
201020000100000010000002000000000000000000,2
201020000101000010000002000000000000000000,4
201220000101000010000002000000000000000000,3
201220100101000010000002000000000000000000,6
201220100121000010000002000000000000000000,3
201220100121000010100002000000000000000000,4
201220100121000012100002000000000000000000,3
201220100121000012100002100000000000000000,3
201220120121000012100002100000000000000000,0
201220120121001012100002100000000000000000,0
201220120121001012100002100000020000000000,3
201220120121001012100002110000020000000000,4
201220120121001012100002110000022000000000,4
201220120121011012100002110000022000000000,6
201220120121011012100002110000222000000000,2
201220120121011012101002110000222000000000,6
201220120121011012101002110200222000000000,6
201220120121011012101002110200222000001000,3
201220120121011012101002110200222000021000,2
201220120121011012101002110200222000021100,4
201220120121011012101002110200222020021100,6
201220120121011012101102110200222020021100,0
221220120121011012101102110200222020021100,1
221220120121011012101102110210222020021100,0
221220120121011012101102110210222022021100,0
221220120121011012101102110210222022021101,6
221222120121011012101102110210222022021101,5
221222120121111012101102110210222022021101,5
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
000210000001000000000000000000000000000000,4
000210000021000000000000000000000000000000,3
000210000021000000100000000000000000000000,4
000210000021000000100000020000000000000000,4
000210000021000001100000020000000000000000,3
000210000021000001100000220000000000000000,3
000210000021000001100000220000010000000000,3
000212000021000001100000220000010000000000,5
000212000021100001100000220000010000000000,5
000212000021100001120000220000010000000000,5
100212000021100001120000220000010000000000,0
100212020021100001120000220000010000000000,0
100212020021100001120000221000010000000000,5
100212020021102001120000221000010000000000,0
110212020021102001120000221000010000000000,1
110212022021102001120000221000010000000000,1
110212022021102001120100221000010000000000,0
110212022021102001120100221000012000000000,4
110212022021102101120100221000012000000000,1
110212022021102101120100221000012000002000,3
110212122021102101120100221000012000002000,6
110212122021102101120120221000012000002000,1
110212122021102101120120221010012000002000,0
110212122021122101120120221010012000002000,6
110212122021122101121120221010012000002000,6
110212122021122101121120221210012000002000,6
110212122021122101121120221211012000002000,1
110212122021122101121120221211012000202000,1
110212122021122101121120221211012100202000,5
110212122021122101121120221211012100202020,5
110212122021122101121120221211012110202020,6
112212122021122101121120221211012110202020,2
112212122121122101121120221211012110202020,2
112212122121122121121120221211012110202020,2
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000010000000000000000000000000000000,3
001202000010000000000000000000000000000000,5
001202000010100000000000000000000000000000,5
001222000010100000000000000000000000000000,4
001222100010100000000000000000000000000000,6
001222100012100000000000000000000000000000,4
001222100012100000100000000000000000000000,4
001222100012100002100000000000000000000000,3
001222100012100002100000100000000000000000,3
010000000000000000000000000000000000000000,1
010020000000000000000000000000000000000000,4
011020000000000000000000000000000000000000,2
011220000000000000000000000000000000000000,3
011220000010000000000000000000000000000000,3
011222000010000000000000000000000000000000,5
011222100010000000000000000000000000000000,6
011222100010000002000000000000000000000000,3
011222101010000002000000000000000000000000,1
011222101210000002000000000000000000000000,2
011222101210000102000000000000000000000000,1
011222101210000102000020000000000000000000,1
011222101210000102000020100000000000000000,3
011222101212000102000020100000000000000000,4
111222101212000102000020100000000000000000,0
111222101212000122000020100000000000000000,2
111222101212000122000021100000000000000000,2
111222101212000122200021100000000000000000,4
111222101212000122200021110000000000000000,4
111222101212000122200021110000020000000000,3
111222101212000122200021110000021000000000,4
111222101212000122200021110000021000000200,4
111222111212000122200021110000021000000200,0
111222111212002122200021110000021000000200,0
111222111212002122200021110000021000001200,3
111222111212002122200221110000021000001200,0
111222111212002122200221110010021000001200,0
111222111212002122200221110010221000001200,2
111222111212002122200221110010221001001200,0
111222111212002122200221110010221001021200,2
111222111212012122200221110010221001021200,6
111222111212012122202221110010221001021200,6
111222111212012122202221110110221001021200,6
111222111212012122202221110112221001021200,1
111222111212012122202221110112221001121200,1
111222111212012122202221110112221021121200,6
111222111212012122202221110112221021121201,6
111222111212212122202221110112221021121201,5
111222111212212122212221110112221021121201,5
111222111212212122212221112112221021121201,5
111222111212212122212221112112221121121201,5
111222111212212122212221112112221121121221,5
000100000000000000000000000000000000000000,3
000100000020000000000000000000000000000000,3
001100000020000000000000000000000000000000,2
001120000020000000000000000000000000000000,4
101120000020000000000000000000000000000000,0
121120000020000000000000000000000000000000,1
121120000120000000000000000000000000000000,2
121120000120000020000000000000000000000000,2
121120000120000021000000000000000000000000,3
121120000120000021000002000000000000000000,2
121120010120000021000002000000000000000000,0
121120010120000021000002200000000000000000,3
121120010120001021000002200000000000000000,0
121120010120001021000202200000000000000000,0
121121010120001021000202200000000000000000,5
121121010120201021000202200000000000000000,5
121121110120201021000202200000000000000000,6
121121110120201021020202200000000000000000,5
121121110120201021020202200000100000000000,2
121121110122201021020202200000100000000000,4
121121110122211021020202200000100000000000,6
121121110122211021022202200000100000000000,6
121121110122211021022202201000100000000000,5
121121110122211021022202201000100200000000,5
121121110122211021022202201000110200000000,3
121121110122211021022202201000110200002000,3
121121110122211021122202201000110200002000,4
121121110122211021122202201000110200002020,5
121121110122211021122202201000110200012020,2
121121110122211021122202201020110200012020,0
121121110122211021122202211020110200012020,4
121121110122211021122202211020112200012020,4
000100000000000000000000000000000000000000,3
200100000000000000000000000000000000000000,0
201100000000000000000000000000000000000000,2
201120000000000000000000000000000000000000,4
201120100000000000000000000000000000000000,6
201122100000000000000000000000000000000000,5
201122100010000000000000000000000000000000,3
201122100010200000000000000000000000000000,5
201122100010200001000000000000000000000000,3
201122100010200001000000200000000000000000,3
201122100010200001010000200000000000000000,5
201122100012200001010000200000000000000000,4
201122100012200001110000200000000000000000,4
201122100012200001110000202000000000000000,5
201122100012200001110000212000000000000000,4
201122100212200001110000212000000000000000,2
201122100212200011110000212000000000000000,2
000010000000000000000000000000000000000000,4
002010000000000000000000000000000000000000,2
002010000001000000000000000000000000000000,4
002010000001000000200000000000000000000000,4
002011000001000000200000000000000000000000,5
002211000001000000200000000000000000000000,3
002211000011000000200000000000000000000000,3
002211000211000000200000000000000000000000,2
002211000211000010200000000000000000000000,2
202211000211000010200000000000000000000000,0
212211000211000010200000000000000000000000,1
212211000211200010200000000000000000000000,5
212211000211200010200001000000000000000000,2
212211000211200012200001000000000000000000,3
212211000211200012200001100000000000000000,3
212211000211200012200001120000000000000000,4
212211001211200012200001120000000000000000,1
212211001211200012200001120000002000000000,4
212211001211200012200001120000002000000100,4
212211001211200212200001120000002000000100,1
212211001211200212200011120000002000000100,1
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000010000000000000000000000000000000,3
201200000010000000000000000000000000000000,0
201200000110000000000000000000000000000000,2
201202000110000000000000000000000000000000,5
201212000110000000000000000000000000000000,4
201212000110200000000000000000000000000000,5
201212000110200000010000000000000000000000,5
201212000110200000010000002000000000000000,5
201212000110200010010000002000000000000000,2
201212000110200010010002002000000000000000,2
201212000110200011010002002000000000000000,3
201212000110200011010002202000000000000000,3
201212000110200011010002202000000100000000,5
201212020110200011010002202000000100000000,0
201212020110201011010002202000000100000000,0
201212020110201011010202202000000100000000,0
211212020110201011010202202000000100000000,1
211212020112201011010202202000000100000000,4
211212020112201011110202202000000100000000,4
010000000000000000000000000000000000000000,1
010200000000000000000000000000000000000000,3
010200000010000000000000000000000000000000,3
010200200010000000000000000000000000000000,6
010201200010000000000000000000000000000000,5
010221200010000000000000000000000000000000,4
010221200010100000000000000000000000000000,5
010221200012100000000000000000000000000000,4
010221200012100001000000000000000000000000,3
010221200012100001020000000000000000000000,5
010221200012100001020000100000000000000000,3
010221200012100001020000100000020000000000,3
011221200012100001020000100000020000000000,2
011221200012100001220000100000020000000000,4
011221200012100001220000110000020000000000,4
011221200212100001220000110000020000000000,2
011221201212100001220000110000020000000000,1
011221201212100021220000110000020000000000,2
011221201212100021220001110000020000000000,2
011221201212100021220001112000020000000000,5
011221201212100021220001112000020100000000,5
011221201212100021220001112000220100000000,2
111221201212100021220001112000220100000000,0
111221201212100021220001112000220100002000,3
111221211212100021220001112000220100002000,0
111221211212100221220001112000220100002000,1
111221211212100221220011112000220100002000,1
010000000000000000000000000000000000000000,1
010002000000000000000000000000000000000000,5
010102000000000000000000000000000000000000,3
010122000000000000000000000000000000000000,4
010122000001000000000000000000000000000000,4
010122000021000000000000000000000000000000,3
110122000021000000000000000000000000000000,0
112122000021000000000000000000000000000000,2
112122010021000000000000000000000000000000,0
112122010021000000200000000000000000000000,4
112122010021000001200000000000000000000000,3
112122010021002001200000000000000000000000,0
112122010121002001200000000000000000000000,2
112122010121002001200000020000000000000000,4
112122010121002011200000020000000000000000,2
112122010121002011200000220000000000000000,3
112122010121002011200001220000000000000000,2
112122010121002011200001220000200000000000,2
112122010121102011200001220000200000000000,5
112122010121102011200201220000200000000000,0
112122010121102011200201220000201000000000,4
112122010121102011200201220000221000000000,3
112122010121102011210201220000221000000000,5
112122010121102011210201222000221000000000,5
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000010000000000000000000000000000000,3
001200000210000000000000000000000000000000,2
011200000210000000000000000000000000000000,1
011202000210000000000000000000000000000000,5
011202000210000001000000000000000000000000,3
011202000210000001000000200000000000000000,3
011212000210000001000000200000000000000000,4
011212000210000021000000200000000000000000,2
011212001210000021000000200000000000000000,1
011212001210000221000000200000000000000000,1
011212101210000221000000200000000000000000,6
011212101212000221000000200000000000000000,4
111212101212000221000000200000000000000000,0
111212101212000221200000200000000000000000,4
111212101212100221200000200000000000000000,5
111212101212100221220000200000000000000000,5
111212101212100221220000201000000000000000,5
111212101212100221220000201000020000000000,3
111212101212100221220001201000020000000000,2
111212101212100221220001221000020000000000,4
111212101212110221220001221000020000000000,6
111212101212110221222001221000020000000000,6
111212101212110221222001221100020000000000,6
111212101212110221222001221100022000000000,4
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000100000000000000000000000000000000,2
001200000120000000000000000000000000000000,3
001200000120000001000000000000000000000000,3
001200000120000021000000000000000000000000,2
001210000120000021000000000000000000000000,4
001210000120000021000000200000000000000000,3
011210000120000021000000200000000000000000,1
211210000120000021000000200000000000000000,0
211210001120000021000000200000000000000000,1
211210001122000021000000200000000000000000,4
211210011122000021000000200000000000000000,0
211210011122000021200000200000000000000000,4
211210011122000021200000210000000000000000,4
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
010210000000000000000000000000000000000000,1
010210000020000000000000000000000000000000,3
010210000020000001000000000000000000000000,3
010210000022000001000000000000000000000000,4
010210001022000001000000000000000000000000,1
010210001022000201000000000000000000000000,1
010210001022000201100000000000000000000000,4
010210001022000201100000200000000000000000,3
010210001022000201100000210000000000000000,4
010210001022000201100020210000000000000000,1
010210001022000201100020210001000000000000,1
010210001022000201100020210001002000000000,4
010210001022000201100020210001012000000000,3
010210001022000201100020210001012000200000,1
010210001022000201100020210001012000200100,4
210210001022000201100020210001012000200100,0
210210011022000201100020210001012000200100,0
210210011022002201100020210001012000200100,0
210210011022002201100120210001012000200100,0
210210011022002201100120210021012000200100,0
210210011022002201100120210021012000201100,3
210210011022002201100120210021012002201100,0
210211011022002201100120210021012002201100,5
210211011022202201100120210021012002201100,5
210211011022202201110120210021012002201100,5
210211011022202201110120212021012002201100,5
210211011022202201110120212021012102201100,5
210211011022202201110120212021012102201120,5
211211011022202201110120212021012102201120,2
211211011222202201110120212021012102201120,2
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
000120000010000000000000000000000000000000,3
000120200010000000000000000000000000000000,6
000121200010000000000000000000000000000000,5
000121200010000002000000000000000000000000,3
000121200010100002000000000000000000000000,5
020121200010100002000000000000000000000000,1
020121200010100002010000000000000000000000,5
020121200010100002010000002000000000000000,5
020121200011100002010000002000000000000000,4
020121200011120002010000002000000000000000,6
020121200011120002110000002000000000000000,4
020121200011120002110000022000000000000000,4
020121200011120002110000022000001000000000,4
020121200011120002110000222000001000000000,3
020121200011120002110000222000011000000000,3
220121200011120002110000222000011000000000,0
220121200011120002110000222000011000000100,4
220121220011120002110000222000011000000100,0
220121220011121002110000222000011000000100,0
220121220011121002110000222000011200000100,5
220121220011121002110100222000011200000100,0
220121220011121002110100222020011200000100,0
220121220011121002110100222020011200001100,3
220121222011121002110100222020011200001100,1
220121222011121102110100222020011200001100,1
220121222011121102110120222020011200001100,1
220121222011121102110120222021011200001100,1
220121222011121102110120222021011200001120,5
220121222011121102110120222021011200101120,1
220121222011121102110120222021011202101120,0
220121222011121102111120222021011202101120,6
220121222011121102111120222221011202101120,6
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
001120000000000000000000000000000000000000,2
001120000020000000000000000000000000000000,3
101120000020000000000000000000000000000000,0
121120000020000000000000000000000000000000,1
121120001020000000000000000000000000000000,1
121120001020000002000000000000000000000000,3
121120001120000002000000000000000000000000,2
121120001120000022000000000000000000000000,2
121120001120000022000000100000000000000000,3
121120001122000022000000100000000000000000,4
121120001122000022000001100000000000000000,2
121120001122000022200001100000000000000000,4
121120001122000022200001110000000000000000,4
121120001122000022200001110000020000000000,3
121120001122000122200001110000020000000000,1
121120001122000122200021110000020000000000,1
001000000000000000000000000000000000000000,2
001020000000000000000000000000000000000000,4
001020000001000000000000000000000000000000,4
001220000001000000000000000000000000000000,3
001221000001000000000000000000000000000000,5
001221000001200000000000000000000000000000,5
001221000101200000000000000000000000000000,2
001221000101200000200000000000000000000000,4
001221000101200000200000010000000000000000,4
001221000101200020200000010000000000000000,2
001221000101200020210000010000000000000000,5
001221000101200020210000010000002000000000,4
001221000111200020210000010000002000000000,3
001221000111200020210002010000002000000000,2
011221000111200020210002010000002000000000,1
011221000111200022210002010000002000000000,3
011221001111200022210002010000002000000000,1
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
002100000010000000000000000000000000000000,3
002120000010000000000000000000000000000000,4
002120000010000001000000000000000000000000,3
002120000010000001000000200000000000000000,3
002120000010000001000000200000010000000000,3
002120000210000001000000200000010000000000,2
002120000210000011000000200000010000000000,2
022120000210000011000000200000010000000000,1
022120000210000011000001200000010000000000,2
022122000210000011000001200000010000000000,5
122122000210000011000001200000010000000000,0
122122000210000011000001200000010000002000,3
122122010210000011000001200000010000002000,0
122122010210002011000001200000010000002000,0
122122010210002011000001200000110000002000,2
122122010210002011000001200000110000022000,2
122122010210102011000001200000110000022000,5
122122010210102011000201200000110000022000,0
122122010210102011000201200010110000022000,0
122122012210102011000201200010110000022000,1
122122012210102111000201200010110000022000,1
010000000000000000000000000000000000000000,1
210000000000000000000000000000000000000000,0
210100000000000000000000000000000000000000,3
210100002000000000000000000000000000000000,1
210100012000000000000000000000000000000000,0
210120012000000000000000000000000000000000,4
210120012001000000000000000000000000000000,4
210120012001002000000000000000000000000000,0
210120012011002000000000000000000000000000,3
210120012011002200000000000000000000000000,1
210120012011002201000000000000000000000000,3
210120012011002201000000200000000000000000,3
210120012011002201100000200000000000000000,4
210120012011002201100000220000000000000000,4
210120012011002201100000220000010000000000,3
210120012011002201100020220000010000000000,1
210120012011002201100020220001010000000000,1
210122012011002201100020220001010000000000,5
210122012011102201100020220001010000000000,5
210122012011102201120020220001010000000000,5
210122012011102201120020221001010000000000,5
212122012011102201120020221001010000000000,2
212122012111102201120020221001010000000000,2
010000000000000000000000000000000000000000,1
010020000000000000000000000000000000000000,4
010120000000000000000000000000000000000000,3
210120000000000000000000000000000000000000,0
210120000001000000000000000000000000000000,4
210120002001000000000000000000000000000000,1
210120002001000100000000000000000000000000,1
210120002021000100000000000000000000000000,3
210120002021000100100000000000000000000000,4
210120002021000102100000000000000000000000,3
210120002021000102100000010000000000000000,4
210120002021000102100000010000002000000000,4
210120002021000102100000110000002000000000,3
210120022021000102100000110000002000000000,0
210120022021000102100010110000002000000000,1
210120022021000102100010110002002000000000,1
210120022021001102100010110002002000000000,0
210120222021001102100010110002002000000000,6
210120222021001102100110110002002000000000,0
210120222021001102100110110022002000000000,0
210120222021011102100110110022002000000000,6
210120222021011102102110110022002000000000,6
210120222021011102102110110022002000100000,1
210120222021011102102110110022022000100000,3
210120222021011102102110110122022000100000,6
210120222021011102102110110122022002100000,0
210120222021011102102110110122022002101000,3
210120222021011102102110110122022022101000,6
210120222021011102102110110122022022101001,6
210120222021011102102110110122022022101201,4
210121222021011102102110110122022022101201,5
210121222021211102102110110122022022101201,5
210121222021211102112110110122022022101201,5
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000010000000000000000000000000000000,3
001200000010000002000000000000000000000000,3
011200000010000002000000000000000000000000,1
011200200010000002000000000000000000000000,6
011200200110000002000000000000000000000000,2
011200200110000022000000000000000000000000,2
011200201110000022000000000000000000000000,1
011200201110000222000000000000000000000000,1
011201201110000222000000000000000000000000,5
011201201110200222000000000000000000000000,5
011201201110210222000000000000000000000000,6
011201201110210222020000000000000000000000,5
011201201110210222021000000000000000000000,6
011201201110210222021000000200000000000000,6
011201201110210222021010000200000000000000,1
011201201110210222021010002200000000000000,5
011201201110210222021010002200000100000000,5
011201201110210222021010202200000100000000,3
011201201110210222021010202200010100000000,3
011201201110210222021010202200010100000020,5
011201201110210222021010202201010100000020,1
011201201110210222021010202201010120000020,6
011201201110210222021010202201010120000021,6
211201201110210222021010202201010120000021,0
211201211110210222021010202201010120000021,0
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
100210000000000000000000000000000000000000,0
